id,stage,model,pid,created,reserved,charged,status,usage,cell
aa8f040b1d614365866723ee0e96f699,training,gpt-5.6-luna,304787,1789317510.5793571,0.0326932,0.008013999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 114314, ""input_tokens"": 38798, ""input_tokens_details"": {""cache_write_tokens"": 38795, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 212, ""output_tokens_details"": {""reasoning_tokens"": 62}, ""response_id"": ""resp_0c48b65477a436c5006aa6d188027487d1a1d23d43b0dea2b1"", ""status"": ""completed"", ""total_tokens"": 39010}",snippets-v1__aime_1984_p1__writing-0-reflector__seed0
8f9a3e711e894551a1de4a71e0b8fa12,training,gpt-5.6-luna,304789,1789317510.6155822,0.027931599999999997,0.0042978,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 90506, ""input_tokens"": 19413, ""input_tokens_details"": {""cache_write_tokens"": 19410, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 346, ""output_tokens_details"": {""reasoning_tokens"": 173}, ""response_id"": ""resp_07d96cb2ec454066006aa6d18807f087d1b793f1384923b0f0"", ""status"": ""completed"", ""total_tokens"": 19759}",snippets-v1__amc12_2000_p1__writing-0-reflector__seed0
395d7cfc7bf0420ab7699a338584c806,training,gpt-5.6-luna,304792,1789317510.6361153,0.030873599999999998,0.005626999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 105216, ""input_tokens"": 26323, ""input_tokens_details"": {""cache_write_tokens"": 26320, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 302, ""output_tokens_details"": {""reasoning_tokens"": 69}, ""response_id"": ""resp_0c1da15ada59f00c006aa6d18810d487d1b4d11b312d736639"", ""status"": ""completed"", ""total_tokens"": 26625}",snippets-v1__amc12a_2020_p13__writing-0-reflector__seed0
a439a8857d9849f9b331a5fc019fb74a,training,gpt-5.6-luna,304797,1789317510.6632793,0.0292072,0.004536,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 96884, ""input_tokens"": 20958, ""input_tokens_details"": {""cache_write_tokens"": 20955, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 287, ""output_tokens_details"": {""reasoning_tokens"": 107}, ""response_id"": ""resp_06e32067753a0d10006aa6d188225887d1950bb4ba77315f7e"", ""status"": ""completed"", ""total_tokens"": 21245}",snippets-v1__amc12b_2004_p3__writing-0-reflector__seed0
09cd90aba3aa47d9b8286e60f433ebbc,training,gpt-5.6-luna,306186,1789317582.0352566,0.0194372,0.0011033999999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 48034, ""input_tokens"": 4287, ""input_tokens_details"": {""cache_write_tokens"": 4284, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 205, ""output_tokens_details"": {""reasoning_tokens"": 86}, ""response_id"": ""resp_0d3212c5706ce5e0006aa6d1ceadd887d1892836a08e995d15"", ""status"": ""completed"", ""total_tokens"": 4492}",snippets-v1__aime_1984_p1__writing-0-curator__seed0
71dcf5b6acf14d81ab8093241179279b,training,gpt-5.6-luna,306196,1789317582.068202,0.0191734,0.0009896,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 46715, ""input_tokens"": 3682, ""input_tokens_details"": {""cache_write_tokens"": 3679, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 211, ""output_tokens_details"": {""reasoning_tokens"": 46}, ""response_id"": ""resp_028db37afecc19ce006aa6d1cea97c87d1b7715ede53e33f1f"", ""status"": ""completed"", ""total_tokens"": 3893}",snippets-v1__amc12b_2004_p3__writing-0-curator__seed0
1d8889830d3f4de9a5e36eefbd265869,training,gpt-5.6-luna,306188,1789317582.0914931,0.0194268,0.0010513999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47982, ""input_tokens"": 4183, ""input_tokens_details"": {""cache_write_tokens"": 4180, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 179, ""output_tokens_details"": {""reasoning_tokens"": 57}, ""response_id"": ""resp_02adcaac2cd0fc47006aa6d1cea46887d1aa71f69e7e0878a1"", ""status"": ""completed"", ""total_tokens"": 4362}",snippets-v1__amc12_2000_p1__writing-0-curator__seed0
317295e22c3b40828f5823812ee31ee5,training,gpt-5.6-luna,306190,1789317582.119472,0.0200866,0.0013326,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 51281, ""input_tokens"": 5421, ""input_tokens_details"": {""cache_write_tokens"": 5418, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 207, ""output_tokens_details"": {""reasoning_tokens"": 51}, ""response_id"": ""resp_02abd482606cc2ad006aa6d1ceaf8c87d181ff53008381ae34"", ""status"": ""completed"", ""total_tokens"": 5628}",snippets-v1__amc12a_2020_p13__writing-0-curator__seed0
aa0e5a6fb6dd4578ad572974ef070865,training,gpt-5.6-luna,306612,1789317594.2497783,0.0224756,0.0021966,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 63226, ""input_tokens"": 9663, ""input_tokens_details"": {""cache_write_tokens"": 9660, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 220, ""output_tokens_details"": {""reasoning_tokens"": 54}, ""response_id"": ""resp_04c054060fbf28e6006aa6d1dacc3087d18897f0d8be1a57ad"", ""status"": ""completed"", ""total_tokens"": 9883}",snippets-v1__aime_1984_p1__writing-0-reducer__seed0
84f525da4d054248b7eb0fb34577ac72,training,gpt-5.6-luna,307029,1789317603.0681193,0.028241,0.005043799999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 92053, ""input_tokens"": 23191, ""input_tokens_details"": {""cache_write_tokens"": 23188, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 338, ""output_tokens_details"": {""reasoning_tokens"": 105}, ""response_id"": ""resp_0a3c39766ad97253006aa6d1e3c0dc87d1bb46b38bc087e7da"", ""status"": ""completed"", ""total_tokens"": 23529}",snippets-v1__imo_1968_p5_1__writing-1-reflector__seed0
123aa2dde26049f180093f247f04c26c,training,gpt-5.6-luna,307035,1789317603.0964987,0.0200534,0.0014108,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 51115, ""input_tokens"": 5440, ""input_tokens_details"": {""cache_write_tokens"": 5437, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 269, ""output_tokens_details"": {""reasoning_tokens"": 94}, ""response_id"": ""resp_062cbf4992d732d5006aa6d1e3bcdc87d1ae90c38b8d0b7df1"", ""status"": ""completed"", ""total_tokens"": 5709}",snippets-v1__mathd_algebra_28__writing-1-reflector__seed0
b84fb95a05274965bdbb2098e41485a9,training,gpt-5.6-luna,307031,1789317603.1166508,0.030901599999999998,0.0049006,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 105356, ""input_tokens"": 23093, ""input_tokens_details"": {""cache_write_tokens"": 23090, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 235, ""output_tokens_details"": {""reasoning_tokens"": 43}, ""response_id"": ""resp_064302ce8b9bd5a3006aa6d1e3bab087d1baa2adaffa275ebd"", ""status"": ""completed"", ""total_tokens"": 23328}",snippets-v1__mathd_algebra_224__writing-1-reflector__seed0
3643ab1fb13846e39651d3d0416baafb,training,gpt-5.6-luna,307039,1789317603.1496851,0.0273344,0.0038745999999999997,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 87520, ""input_tokens"": 17987, ""input_tokens_details"": {""cache_write_tokens"": 17984, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 231, ""output_tokens_details"": {""reasoning_tokens"": 78}, ""response_id"": ""resp_0fdc1d54e662c6ff006aa6d1e3d50487d1ab91141a72e92bfa"", ""status"": ""completed"", ""total_tokens"": 18218}",snippets-v1__mathd_numbertheory_629__writing-1-reflector__seed0
db7b3fe191634f7baaf039e50e4e66b3,training,gpt-5.6-luna,307587,1789317617.0551739,0.0193938,0.0011324,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 47817, ""input_tokens"": 4246, ""input_tokens_details"": {""cache_write_tokens"": 4243, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 236, ""output_tokens_details"": {""reasoning_tokens"": 70}, ""response_id"": ""resp_018f6767308d0006006aa6d1f1a0cc87d18db3c262126cd402"", ""status"": ""completed"", ""total_tokens"": 4482}",snippets-v1__imo_1968_p5_1__writing-1-curator__seed0
48e7d972f7d0420eb90308ad55d2b4e7,training,gpt-5.6-luna,307593,1789317617.08748,0.0187938,0.0008738,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 44817, ""input_tokens"": 3097, ""input_tokens_details"": {""cache_write_tokens"": 3094, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 212, ""output_tokens_details"": {""reasoning_tokens"": 60}, ""response_id"": ""resp_0aa58a214525d88d006aa6d1f1ae8487d1ba9851abedb83006"", ""status"": ""completed"", ""total_tokens"": 3309}",snippets-v1__mathd_algebra_28__writing-1-curator__seed0
466748ff4d50468d9de0ef0f42c988ec,training,gpt-5.6-luna,307589,1789317617.111295,0.019089,0.0009553999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 46293, ""input_tokens"": 3511, ""input_tokens_details"": {""cache_write_tokens"": 3508, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 211, ""output_tokens_details"": {""reasoning_tokens"": 90}, ""response_id"": ""resp_076dbf21cdaef3b8006aa6d1f1ad9487d1846b4c9e83efa165"", ""status"": ""completed"", ""total_tokens"": 3722}",snippets-v1__mathd_algebra_224__writing-1-curator__seed0
c57a5c68f2a645258ec889dde3a29d50,training,gpt-5.6-luna,307597,1789317617.1363144,0.0190084,0.0009209999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 45890, ""input_tokens"": 3465, ""input_tokens_details"": {""cache_write_tokens"": 3462, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 190, ""output_tokens_details"": {""reasoning_tokens"": 63}, ""response_id"": ""resp_07dc47c07a33ca7b006aa6d1f1c11c87d19e9ebb5f0b5ea7f0"", ""status"": ""completed"", ""total_tokens"": 3655}",snippets-v1__mathd_numbertheory_629__writing-1-curator__seed0
0c3092fba8244987b7c6f6e7a563bb82,training,gpt-5.6-luna,308139,1789317629.9990604,0.0206652,0.0014927999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 54174, ""input_tokens"": 6396, ""input_tokens_details"": {""cache_write_tokens"": 6393, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 178, ""output_tokens_details"": {""reasoning_tokens"": 52}, ""response_id"": ""resp_0b0423834391c567006aa6d1fed0a887d19838119734bffda9"", ""status"": ""completed"", ""total_tokens"": 6574}",snippets-v1__imo_1968_p5_1__writing-1-reducer__seed0
29f2101c9e6b441cae9ac3d307ed7821,training,gpt-5.6-luna,308538,1789317640.2447212,0.0516504,0.0,settled,"{""reconciled_exception"": ""BadRequestError"", ""reconciliation"": ""transport_repair.json: exact HTTP 400, already settled at zero; original retained in reconciliations table""}",snippets-v1__mathd_algebra_28__training-A__seed0
51b6fe74411540ffb295768c060f55d8,training,gpt-5.6-luna,315534,1789318078.1262696,0.052813799999999994,0.0025322,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67461, ""input_tokens"": 9601, ""input_tokens_details"": {""cache_write_tokens"": 9598, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 510, ""output_tokens_details"": {""reasoning_tokens"": 396}, ""response_id"": ""resp_07c3e09d7fdd05e3006aa6d3bec75487d1b0a5c38f916237af"", ""status"": ""completed"", ""total_tokens"": 10111}",snippets-v1__mathd_algebra_323__training-A__seed0
2fbb6552943043d09e637db46d2fdf05,training,gpt-5.6-luna,315556,1789318078.156875,0.0520958,0.0022738,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 63871, ""input_tokens"": 8351, ""input_tokens_details"": {""cache_write_tokens"": 8348, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 503, ""output_tokens_details"": {""reasoning_tokens"": 402}, ""response_id"": ""resp_0a142924a2d2bce9006aa6d3bece7087d18a60a332151f706a"", ""status"": ""completed"", ""total_tokens"": 8854}",snippets-v1__mathd_algebra_28__training-A__seed0
fe3c5fc13db84692ab40b1edbc9fb06f,training,gpt-5.6-luna,315576,1789318078.1724668,0.052832199999999996,0.0020934,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67553, ""input_tokens"": 9633, ""input_tokens_details"": {""cache_write_tokens"": 9630, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 139, ""output_tokens_details"": {""reasoning_tokens"": 49}, ""response_id"": ""resp_0dd1180085f8e288006aa6d3beccec87d1a7fee22efea8fa5b"", ""status"": ""completed"", ""total_tokens"": 9772}",snippets-v1__imo_1983_p6__training-A__seed0
199199fb640b42d5a97d50d43907ec26,training,gpt-5.6-luna,315584,1789318078.187659,0.0528692,0.0022136,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67738, ""input_tokens"": 9706, ""input_tokens_details"": {""cache_write_tokens"": 9703, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 227, ""output_tokens_details"": {""reasoning_tokens"": 129}, ""response_id"": ""resp_04b11ee63a8b8048006aa6d3becdcc87d1853fb2633e487690"", ""status"": ""completed"", ""total_tokens"": 9933}",snippets-v1__amc12a_2002_p13__training-A__seed0
d30fc47af51a466ab66d29e4f03341f9,training,gpt-5.6-luna,315595,1789318078.204956,0.0527968,0.002141,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67376, ""input_tokens"": 9601, ""input_tokens_details"": {""cache_write_tokens"": 9598, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 184, ""output_tokens_details"": {""reasoning_tokens"": 32}, ""response_id"": ""resp_0bc4b2ca887d1534006aa6d3bedd5887d1a197baaa3a93004a"", ""status"": ""completed"", ""total_tokens"": 9785}",snippets-v1__imo_1963_p5__training-A__seed0
75e9bb677de545febcab262e4e2269cf,training,gpt-5.6-luna,315604,1789318078.221072,0.052903399999999996,0.0026322,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67909, ""input_tokens"": 9765, ""input_tokens_details"": {""cache_write_tokens"": 9762, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 566, ""output_tokens_details"": {""reasoning_tokens"": 404}, ""response_id"": ""resp_0b7357f757964ee3006aa6d3bed7dc87d1885f7bbc0e406924"", ""status"": ""completed"", ""total_tokens"": 10331}",snippets-v1__amc12a_2017_p7__training-A__seed0
4f3287ab645940c2ae990d9ce1ae7675,training,gpt-5.6-luna,315588,1789318078.2374883,0.052858199999999994,0.0021319999999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67683, ""input_tokens"": 9652, ""input_tokens_details"": {""cache_write_tokens"": 9649, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 168, ""output_tokens_details"": {""reasoning_tokens"": 54}, ""response_id"": ""resp_0e7c7fe31ac1fbb2006aa6d3beda1487d1a92b4827e4d3ec6e"", ""status"": ""completed"", ""total_tokens"": 9820}",snippets-v1__mathd_numbertheory_42__training-A__seed0
b27f9c88ffe74ffa9d58a94634ec9ed7,training,gpt-5.6-luna,315543,1789318078.2555175,0.0528188,0.0022142,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67486, ""input_tokens"": 9655, ""input_tokens_details"": {""cache_write_tokens"": 9652, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 236, ""output_tokens_details"": {""reasoning_tokens"": 144}, ""response_id"": ""resp_0e0d82ddabfd12a8006aa6d3bee24087d1b053ec7e4965c1ec"", ""status"": ""completed"", ""total_tokens"": 9891}",snippets-v1__amc12b_2003_p17__training-A__seed0
53b6d2e768aa47b699609f05046bc43c,training,gpt-5.6-luna,315536,1789318078.2731497,0.052792399999999996,0.0026915999999999997,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67354, ""input_tokens"": 9552, ""input_tokens_details"": {""cache_write_tokens"": 9549, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 651, ""output_tokens_details"": {""reasoning_tokens"": 570}, ""response_id"": ""resp_064dc0a6505fe291006aa6d3bee41487d1921854b42ca22a7e"", ""status"": ""completed"", ""total_tokens"": 10203}",snippets-v1__amc12_2000_p1__training-A__seed0
