id,stage,model,pid,created,reserved,charged,status,usage,cell
238507d46b564bfe8a0eca419a1d528c,adaptation,gpt-5.6-luna,520654,1789331761.9841592,0.023041199999999998,0.0019732,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 66054, ""input_tokens"": 9536, ""input_tokens_details"": {""cache_write_tokens"": 9533, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 55, ""output_tokens_details"": {""reasoning_tokens"": 33}, ""response_id"": ""resp_04764e631537464b006aa7093359c087d18892b8dbfafdc245"", ""status"": ""completed"", ""total_tokens"": 9591}",adaptation__candidate__reflector__aime_1984_p1__seed0
d4827c84f4cd4a8382b700b2857a274e,adaptation,gpt-5.6-luna,520658,1789331762.0078626,0.0224878,0.0018784,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 63287, ""input_tokens"": 8594, ""input_tokens_details"": {""cache_write_tokens"": 8591, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 133, ""output_tokens_details"": {""reasoning_tokens"": 88}, ""response_id"": ""resp_0b8825266d809c22006aa7093332fc87d18fd44c585b50d609"", ""status"": ""completed"", ""total_tokens"": 8727}",adaptation__candidate__reflector__mathd_numbertheory_403__seed0
a98b1adac5184a428e9c607b3675e2ab,adaptation,gpt-5.6-luna,520650,1789331762.0234783,0.023367399999999997,0.0021431999999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67685, ""input_tokens"": 10182, ""input_tokens_details"": {""cache_write_tokens"": 10179, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 89, ""output_tokens_details"": {""reasoning_tokens"": 67}, ""response_id"": ""resp_0d8eaa5ef71f7e0a006aa70933648c87d1870cb76e000da0c4"", ""status"": ""completed"", ""total_tokens"": 10271}",adaptation__candidate__reflector__induction_pord1p1on2powklt5on2__seed0
6842e51295104aa99916bdfb9e6ecdfd,adaptation,gpt-5.6-luna,520648,1789331762.0377893,0.0233308,0.0022014,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 67502, ""input_tokens"": 10011, ""input_tokens_details"": {""cache_write_tokens"": 10008, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 166, ""output_tokens_details"": {""reasoning_tokens"": 144}, ""response_id"": ""resp_096a3b4e2f352502006aa7093353f487d199f31b6ce61b4632"", ""status"": ""completed"", ""total_tokens"": 10177}",adaptation__candidate__reflector__amc12b_2004_p3__seed0
d4821546ebe34195ab4eabe9719d66c3,adaptation,gpt-5.6-luna,520654,1789331765.3130634,0.0236118,0.00046426,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 68907, ""input_tokens"": 10019, ""input_tokens_details"": {""cache_write_tokens"": 483, ""cached_tokens"": 9533}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 147, ""output_tokens_details"": {""reasoning_tokens"": 37}, ""response_id"": ""resp_04764e631537464b006aa70935bf2487d19db32f9cf2e0d812"", ""status"": ""completed"", ""total_tokens"": 10166}",adaptation__candidate__reflector__aime_1984_p1__seed0
6d0ab67f622b4fb394da664173b1a063,adaptation,gpt-5.6-luna,520650,1789331765.7028832,0.024047,0.00059658,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 71083, ""input_tokens"": 10818, ""input_tokens_details"": {""cache_write_tokens"": 636, ""cached_tokens"": 10179}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 221, ""output_tokens_details"": {""reasoning_tokens"": 83}, ""response_id"": ""resp_0d8eaa5ef71f7e0a006aa70935d76c87d182d87941cf8ec36c"", ""status"": ""completed"", ""total_tokens"": 11039}",adaptation__candidate__reflector__induction_pord1p1on2powklt5on2__seed0
3b98de7c3dc1421392f33db285750af0,adaptation,gpt-5.6-luna,520648,1789331766.6329129,0.02488,0.00119136,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 75248, ""input_tokens"": 12750, ""input_tokens_details"": {""cache_write_tokens"": 2739, ""cached_tokens"": 10008}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 369, ""output_tokens_details"": {""reasoning_tokens"": 153}, ""response_id"": ""resp_096a3b4e2f352502006aa70937262887d19ba671c335cd9f3e"", ""status"": ""completed"", ""total_tokens"": 13119}",adaptation__candidate__reflector__amc12b_2004_p3__seed0
fe2aa3b27ee14a268facfb48191e1758,adaptation,gpt-5.6-luna,520654,1789331768.8101661,0.02368,0.0021474,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 69248, ""input_tokens"": 10527, ""input_tokens_details"": {""cache_write_tokens"": 10524, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 35, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_03f4d9adf0c3e82e006aa70938f3fc87d193fcc0946af6898e"", ""status"": ""completed"", ""total_tokens"": 10562}",adaptation__candidate__reflector__aime_1984_p1__seed0
ba05c40f447744948cbd8e4ab7fae0ad,adaptation,gpt-5.6-luna,520650,1789331769.156651,0.0241026,0.0023147999999999997,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 71361, ""input_tokens"": 11322, ""input_tokens_details"": {""cache_write_tokens"": 11319, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 42, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_06b15103850cdbf5006aa709394e3487d1994aff4c5eeed27a"", ""status"": ""completed"", ""total_tokens"": 11364}",adaptation__candidate__reflector__induction_pord1p1on2powklt5on2__seed0
7c68df5e2c1342dab41524944e61b1a7,adaptation,gpt-5.6-luna,520648,1789331772.383795,0.025559,0.0030242,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 78643, ""input_tokens"": 14899, ""input_tokens_details"": {""cache_write_tokens"": 14896, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 37, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_0c23026557920046006aa7093c882887d194f26696c5a90bda"", ""status"": ""completed"", ""total_tokens"": 14936}",adaptation__candidate__reflector__amc12b_2004_p3__seed0
